,Horsepower in kW,Urban consumption in l/100km,Rural consumption in l/100km,Mixed consumption in l/100km,Weight in kg,energy
11042,125.0,5.5,4.2,4.6,1760,A+
11043,125.0,5.2,3.7,4.3,1735,A+
11044,125.0,5.2,3.7,4.3,1735,A+
11045,125.0,5.4,3.9,4.5,1760,A+
11046,125.0,5.4,4.0,4.6,1760,A+
11047,125.0,5.6,4.2,4.7,1760,A
11048,125.0,5.4,4.1,4.5,1760,A+
11049,125.0,5.2,3.7,4.3,1760,A+
11050,125.0,5.4,3.9,4.5,1760,A+
11051,125.0,5.4,4.0,4.6,1760,A+
11052,125.0,5.6,4.2,4.7,1760,A
11053,125.0,5.4,4.1,4.5,1760,A+
11054,125.0,5.4,3.9,4.5,1760,A+
11055,125.0,5.6,4.2,4.7,1760,A
11056,125.0,5.4,4.1,4.5,1760,A+
11057,125.0,5.4,3.9,4.5,1760,A+
11058,125.0,5.6,4.2,4.7,1760,A
11059,125.0,5.4,4.1,4.5,1760,A+
11060,125.0,5.4,4.0,4.5,1760,A+
11061,125.0,5.3,3.9,4.5,1760,A+
11062,125.0,5.5,4.1,4.6,1760,A+
11063,125.0,5.4,4.0,4.6,1760,A+
11064,125.0,5.6,4.2,4.7,1760,A
11065,125.0,5.5,4.2,4.6,1760,A+
11066,125.0,5.5,4.1,4.6,1760,A+
11067,125.0,5.6,4.2,4.7,1760,A
11068,125.0,5.5,4.2,4.6,1760,A+
11069,125.0,5.2,3.7,4.3,1735,A+
11070,125.0,5.2,3.7,4.3,1735,A+
11071,125.0,5.2,3.7,4.3,1760,A+
11072,125.0,5.4,3.9,4.5,1760,A+
11073,125.0,5.4,4.0,4.6,1760,A+
11074,125.0,5.3,3.9,4.5,1760,A+
11075,125.0,5.6,4.2,4.7,1760,A
11076,125.0,5.5,4.1,4.6,1760,A+
11077,125.0,5.4,4.1,4.5,1760,A+
11078,125.0,5.2,3.7,4.3,1760,A+
11079,125.0,5.4,3.9,4.5,1760,A+
11080,125.0,5.4,4.0,4.6,1760,A+
11081,125.0,5.3,3.9,4.5,1760,A+
11082,125.0,5.6,4.2,4.7,1760,A
11083,125.0,5.5,4.1,4.6,1760,A+
11084,125.0,5.4,4.1,4.5,1760,A+
11085,125.0,5.4,3.9,4.5,1760,A+
11086,125.0,5.6,4.2,4.7,1760,A
11087,125.0,5.5,4.1,4.6,1760,A+
11088,125.0,5.4,4.1,4.5,1760,A+
11089,125.0,5.4,3.9,4.5,1760,A+
11090,125.0,5.6,4.2,4.7,1760,A
11091,125.0,5.5,4.1,4.6,1760,A+
11092,125.0,5.4,4.1,4.5,1760,A+
11093,125.0,5.4,4.0,4.5,1760,A+
11094,125.0,5.3,3.9,4.5,1760,A+
11095,125.0,5.5,4.1,4.6,1760,A+
11096,125.0,5.4,4.0,4.6,1760,A+
11097,125.0,5.6,4.2,4.7,1760,A
11098,125.0,5.5,4.2,4.6,1760,A+
11099,125.0,5.5,4.1,4.6,1760,A+
11100,125.0,5.6,4.2,4.7,1760,A
11101,125.0,5.5,4.2,4.6,1760,A+
11102,125.0,5.2,3.7,4.3,1735,A+
11103,125.0,5.2,3.7,4.3,1735,A+
11104,125.0,5.4,3.9,4.5,1760,A+
11105,125.0,5.4,4.0,4.6,1760,A+
11106,125.0,5.3,3.9,4.5,1760,A+
11107,125.0,5.6,4.2,4.7,1760,A
11108,125.0,5.5,4.1,4.6,1760,A+
11109,125.0,5.4,4.1,4.5,1760,A+
11110,125.0,5.2,3.7,4.3,1760,A+
11111,125.0,5.4,3.9,4.5,1760,A+
11112,125.0,5.4,4.0,4.6,1760,A+
11113,125.0,5.3,3.9,4.5,1760,A+
11114,125.0,5.6,4.2,4.7,1760,A
11115,125.0,5.5,4.1,4.6,1760,A+
11116,125.0,5.4,4.1,4.5,1760,A+
11117,125.0,5.4,3.9,4.5,1760,A+
11118,125.0,5.6,4.2,4.7,1760,A
11119,125.0,5.5,4.1,4.6,1760,A+
11120,125.0,5.4,4.1,4.5,1760,A+
11121,125.0,5.4,3.9,4.5,1760,A+
11122,125.0,5.6,4.2,4.7,1760,A
11123,125.0,5.5,4.1,4.6,1760,A+
11124,125.0,5.4,4.1,4.5,1760,A+
11125,125.0,5.6,4.0,4.5,1735,A+
11126,125.0,5.5,3.9,4.5,1735,A+
11127,125.0,5.7,4.1,4.7,1735,A+
11128,125.0,5.6,4.0,4.6,1735,A+
11129,125.0,5.9,4.3,4.9,1735,A
11130,125.0,5.7,4.2,4.8,1735,A
11131,125.0,5.7,4.1,4.7,1735,A+
11132,125.0,5.9,4.3,4.9,1735,A
11133,125.0,5.7,4.2,4.8,1735,A
11134,125.0,5.4,3.8,4.4,1735,A+
11135,125.0,5.5,3.8,4.4,1735,A+
11136,125.0,5.3,3.8,4.4,1735,A+
11137,125.0,5.7,4.1,4.7,1735,A+
11138,125.0,5.6,4.0,4.6,1735,A+
11139,125.0,5.9,4.3,4.9,1735,A
11140,125.0,5.7,4.2,4.8,1735,A
11141,125.0,5.5,3.8,4.4,1735,A+
11142,125.0,5.7,4.1,4.7,1735,A+
11143,125.0,5.6,4.0,4.6,1735,A+
11144,125.0,5.9,4.3,4.9,1735,A
11145,125.0,5.7,4.2,4.8,1735,A
11146,125.0,5.7,4.1,4.7,1735,A+
11147,125.0,5.9,4.3,4.9,1735,A
11148,125.0,5.7,4.2,4.8,1735,A
11149,125.0,5.7,4.1,4.7,1735,A+
11150,125.0,5.9,4.3,4.9,1735,A
11151,125.0,5.7,4.2,4.8,1735,A
11152,125.0,5.6,4.0,4.5,1735,A+
11153,125.0,5.5,3.9,4.5,1735,A+
11154,125.0,5.7,4.1,4.7,1735,A+
11155,125.0,5.6,4.0,4.6,1735,A+
11156,125.0,5.9,4.3,4.9,1735,A
11157,125.0,5.7,4.2,4.8,1735,A
11158,125.0,5.7,4.1,4.7,1735,A+
11159,125.0,5.9,4.3,4.9,1735,A
11160,125.0,5.7,4.2,4.8,1735,A
11161,125.0,5.4,3.8,4.4,1735,A+
11162,125.0,5.5,3.8,4.4,1735,A+
11163,125.0,5.3,3.8,4.4,1735,A+
11164,125.0,5.7,4.1,4.7,1735,A+
11165,125.0,5.6,4.0,4.6,1735,A+
11166,125.0,5.9,4.3,4.9,1735,A
11167,125.0,5.7,4.2,4.8,1735,A
11168,125.0,5.5,3.8,4.4,1735,A+
11169,125.0,5.7,4.1,4.7,1735,A+
11170,125.0,5.6,4.0,4.6,1735,A+
11171,125.0,5.9,4.3,4.9,1735,A
11172,125.0,5.7,4.2,4.8,1735,A
11173,125.0,5.7,4.1,4.7,1735,A+
11174,125.0,5.9,4.3,4.9,1735,A
11175,125.0,5.7,4.2,4.8,1735,A
11176,125.0,5.7,4.1,4.7,1735,A+
11177,125.0,5.9,4.3,4.9,1735,A
11178,125.0,5.7,4.2,4.8,1735,A
11179,125.0,5.6,4.0,4.5,1735,A+
11180,125.0,5.5,3.9,4.5,1735,A+
11181,125.0,5.7,4.1,4.7,1735,A+
11182,125.0,5.6,4.0,4.6,1735,A+
11183,125.0,5.9,4.3,4.9,1735,A
11184,125.0,5.7,4.2,4.8,1735,A
11185,125.0,5.7,4.1,4.7,1735,A+
11186,125.0,5.9,4.3,4.9,1735,A
11187,125.0,5.7,4.2,4.8,1735,A
11188,125.0,5.4,3.8,4.4,1735,A+
11189,125.0,5.5,3.8,4.4,1735,A+
11190,125.0,5.3,3.8,4.4,1735,A+
11191,125.0,5.7,4.1,4.7,1735,A+
11192,125.0,5.6,4.0,4.6,1735,A+
11193,125.0,5.9,4.3,4.9,1735,A
11194,125.0,5.7,4.2,4.8,1735,A
11195,125.0,5.5,3.8,4.4,1735,A+
11196,125.0,5.7,4.1,4.7,1735,A+
11197,125.0,5.6,4.0,4.6,1735,A+
11198,125.0,5.9,4.3,4.9,1735,A
11199,125.0,5.7,4.2,4.8,1735,A
11200,125.0,5.7,4.1,4.7,1735,A+
11201,125.0,5.9,4.3,4.9,1735,A
11202,125.0,5.7,4.2,4.8,1735,A
11203,125.0,5.7,4.1,4.7,1735,A+
11204,125.0,5.9,4.3,4.9,1735,A
11205,125.0,5.7,4.2,4.8,1735,A
11206,125.0,5.6,4.0,4.5,1735,A+
11207,125.0,5.5,3.9,4.5,1735,A+
11208,125.0,5.7,4.1,4.7,1735,A+
11209,125.0,5.6,4.0,4.6,1735,A+
11210,125.0,5.9,4.3,4.9,1735,A
11211,125.0,5.7,4.2,4.8,1735,A
11212,125.0,5.7,4.1,4.7,1735,A+
11213,125.0,5.9,4.3,4.9,1735,A
11214,125.0,5.7,4.2,4.8,1735,A
11215,125.0,5.4,3.8,4.4,1735,A+
11216,125.0,5.5,3.8,4.4,1735,A+
11217,125.0,5.3,3.8,4.4,1735,A+
11218,125.0,5.7,4.1,4.7,1735,A+
11219,125.0,5.6,4.0,4.6,1735,A+
11220,125.0,5.9,4.3,4.9,1735,A
11221,125.0,5.7,4.2,4.8,1735,A
11222,125.0,5.5,3.8,4.4,1735,A+
11223,125.0,5.7,4.1,4.7,1735,A+
11224,125.0,5.6,4.0,4.6,1735,A+
11225,125.0,5.9,4.3,4.9,1735,A
11226,125.0,5.7,4.2,4.8,1735,A
11227,125.0,5.7,4.1,4.7,1735,A+
11228,125.0,5.9,4.3,4.9,1735,A
11229,125.0,5.7,4.2,4.8,1735,A
11230,125.0,5.7,4.1,4.7,1735,A+
11231,125.0,5.9,4.3,4.9,1735,A
11232,125.0,5.7,4.2,4.8,1735,A
11233,125.0,6.3,4.4,5.1,1875,A
11234,125.0,6.4,4.6,5.3,1875,A
11235,125.0,6.3,4.4,5.1,1875,A
11236,125.0,6.4,4.6,5.3,1875,A
11237,125.0,6.3,4.4,5.1,1875,A
11238,125.0,6.4,4.6,5.3,1875,A
11239,125.0,6.3,4.4,5.1,1875,A
11240,125.0,6.4,4.6,5.3,1875,A
11241,125.0,6.3,4.4,5.1,1875,A
11242,125.0,6.4,4.6,5.3,1875,A
11243,125.0,6.3,4.4,5.1,1875,A
11244,125.0,6.4,4.6,5.3,1875,A
11245,125.0,6.3,4.4,5.1,1875,A
11246,125.0,6.4,4.6,5.3,1875,A
11247,125.0,6.3,4.4,5.1,1875,A
11248,125.0,6.4,4.6,5.3,1875,A
11249,130.0,5.8,4.0,4.6,1760,A+
11250,130.0,5.9,4.2,4.7,1760,A
11251,130.0,5.9,4.3,4.8,1760,A
11252,130.0,5.9,4.2,4.7,1760,A
11253,130.0,5.9,4.3,4.8,1760,A
11254,130.0,5.6,3.7,4.4,1735,A+
11255,130.0,5.8,4.1,4.6,1760,A+
11256,130.0,5.8,4.2,4.7,1760,A
11257,130.0,5.6,3.7,4.4,1760,A+
11258,130.0,5.8,4.1,4.6,1760,A+
11259,130.0,5.8,4.2,4.7,1760,A
11260,130.0,5.8,4.1,4.6,1760,A+
11261,130.0,5.8,4.2,4.7,1760,A
11262,130.0,5.8,4.1,4.6,1760,A+
11263,130.0,5.8,4.2,4.7,1760,A
11264,130.0,5.8,4.0,4.6,1760,A+
11265,130.0,5.9,4.2,4.7,1760,A
11266,130.0,5.9,4.3,4.8,1760,A
11267,130.0,5.9,4.2,4.7,1760,A
11268,130.0,5.9,4.3,4.8,1760,A
11269,130.0,5.6,3.7,4.4,1735,A+
11270,130.0,5.8,4.1,4.6,1760,A+
11271,130.0,5.8,4.2,4.7,1760,A
11272,130.0,5.6,3.7,4.4,1760,A+
11273,130.0,5.8,4.1,4.6,1760,A+
11274,130.0,5.8,4.2,4.7,1760,A
11275,130.0,5.8,4.1,4.6,1760,A+
11276,130.0,5.8,4.2,4.7,1760,A
11277,130.0,5.8,4.1,4.6,1760,A+
11278,130.0,5.8,4.2,4.7,1760,A
11279,130.0,5.8,4.0,4.6,1760,A+
11280,130.0,5.9,4.2,4.7,1760,A
11281,130.0,5.9,4.3,4.8,1760,A
11282,130.0,5.9,4.2,4.7,1760,A
11283,130.0,5.9,4.3,4.8,1760,A
11284,130.0,5.6,3.7,4.4,1735,A+
11285,130.0,5.8,4.1,4.6,1760,A+
11286,130.0,5.8,4.2,4.7,1760,A
11287,130.0,5.6,3.7,4.4,1760,A+
11288,130.0,5.8,4.1,4.6,1760,A+
11289,130.0,5.8,4.2,4.7,1760,A
11290,130.0,5.8,4.1,4.6,1760,A+
11291,130.0,5.8,4.2,4.7,1760,A
11292,130.0,5.8,4.1,4.6,1760,A+
11293,130.0,5.8,4.2,4.7,1760,A
11294,130.0,5.8,4.0,4.6,1760,A+
11295,130.0,5.9,4.2,4.7,1760,A
11296,130.0,5.9,4.3,4.8,1760,A
11297,130.0,5.9,4.2,4.7,1760,A
11298,130.0,5.9,4.3,4.8,1760,A
11299,130.0,5.6,3.7,4.4,1735,A+
11300,130.0,5.8,4.1,4.6,1760,A+
11301,130.0,5.8,4.2,4.7,1760,A
11302,130.0,5.6,3.7,4.4,1760,A+
11303,130.0,5.8,4.1,4.6,1760,A+
11304,130.0,5.8,4.2,4.7,1760,A
11305,130.0,5.8,4.1,4.6,1760,A+
11306,130.0,5.8,4.2,4.7,1760,A
11307,130.0,5.8,4.1,4.6,1760,A+
11308,130.0,5.8,4.2,4.7,1760,A
11309,125.0,5.8,4.1,4.7,1735,A
11310,125.0,5.9,4.1,4.8,1735,A
11311,125.0,6.1,4.3,5.0,1735,A
11312,125.0,5.8,4.1,4.7,1735,A
11313,125.0,6.1,4.3,5.0,1735,A
11314,125.0,6.1,4.3,5.0,1735,A
11315,125.0,5.8,4.1,4.7,1735,A
11316,125.0,5.9,4.1,4.8,1735,A
11317,125.0,6.1,4.3,5.0,1735,A
11318,125.0,6.1,4.3,5.0,1735,A
11319,125.0,6.1,4.3,5.0,1735,A
11320,125.0,5.8,4.1,4.7,1735,A
11321,125.0,5.9,4.1,4.8,1735,A
11322,125.0,6.1,4.3,5.0,1735,A
11323,125.0,5.8,4.1,4.7,1735,A
11324,125.0,6.1,4.3,5.0,1735,A
11325,125.0,6.1,4.3,5.0,1735,A
11326,125.0,5.8,4.1,4.7,1735,A
11327,125.0,5.9,4.1,4.8,1735,A
11328,125.0,6.1,4.3,5.0,1735,A
11329,125.0,6.1,4.3,5.0,1735,A
11330,125.0,6.1,4.3,5.0,1735,A
11331,125.0,5.8,4.1,4.7,1735,A
11332,125.0,5.9,4.1,4.8,1735,A
11333,125.0,6.1,4.3,5.0,1735,A
11334,125.0,5.8,4.1,4.7,1735,A
11335,125.0,6.1,4.3,5.0,1735,A
11336,125.0,6.1,4.3,5.0,1735,A
11337,125.0,5.8,4.1,4.7,1735,A
11338,125.0,5.9,4.1,4.8,1735,A
11339,125.0,6.1,4.3,5.0,1735,A
11340,125.0,6.1,4.3,5.0,1735,A
11341,125.0,6.1,4.3,5.0,1735,A
11342,125.0,5.8,4.1,4.7,1735,A
11343,125.0,5.9,4.1,4.8,1735,A
11344,125.0,6.1,4.3,5.0,1735,A
11345,125.0,5.8,4.1,4.7,1735,A
11346,125.0,6.1,4.3,5.0,1735,A
11347,125.0,6.1,4.3,5.0,1735,A
11348,125.0,5.8,4.1,4.7,1735,A
11349,125.0,5.9,4.1,4.8,1735,A
11350,125.0,6.1,4.3,5.0,1735,A
11351,125.0,6.1,4.3,5.0,1735,A
11352,125.0,6.1,4.3,5.0,1735,A
11353,125.0,5.6,4.1,4.6,1735,A
11354,125.0,5.8,4.2,4.8,1735,A
11355,125.0,6.1,4.4,5.0,1735,A
11356,125.0,5.6,4.1,4.6,1735,A
11357,125.0,6.1,4.4,5.0,1735,A
11358,125.0,6.1,4.4,5.0,1735,A
11359,125.0,5.6,4.1,4.6,1735,A
11360,125.0,5.8,4.2,4.8,1735,A
11361,125.0,6.1,4.4,5.0,1735,A
11362,125.0,6.1,4.4,5.0,1735,A
11363,125.0,6.1,4.4,5.0,1735,A
11364,125.0,5.6,4.1,4.6,1735,A
11365,125.0,5.8,4.2,4.8,1735,A
11366,125.0,6.1,4.4,5.0,1735,A
11367,125.0,5.6,4.1,4.6,1735,A
11368,125.0,6.1,4.4,5.0,1735,A
11369,125.0,6.1,4.4,5.0,1735,A
11370,125.0,5.6,4.1,4.6,1735,A
11371,125.0,5.8,4.2,4.8,1735,A
11372,125.0,6.1,4.4,5.0,1735,A
11373,125.0,6.1,4.4,5.0,1735,A
11374,125.0,6.1,4.4,5.0,1735,A
11375,125.0,5.6,4.1,4.6,1735,A
11376,125.0,5.8,4.2,4.8,1735,A
11377,125.0,6.1,4.4,5.0,1735,A
11378,125.0,5.6,4.1,4.6,1735,A
11379,125.0,6.1,4.4,5.0,1735,A
11380,125.0,6.1,4.4,5.0,1735,A
11381,125.0,5.6,4.1,4.6,1735,A
11382,125.0,5.8,4.2,4.8,1735,A
11383,125.0,6.1,4.4,5.0,1735,A
11384,125.0,6.1,4.4,5.0,1735,A
11385,125.0,6.1,4.4,5.0,1735,A
11386,125.0,5.6,4.1,4.6,1735,A
11387,125.0,5.8,4.2,4.8,1735,A
11388,125.0,6.1,4.4,5.0,1735,A
11389,125.0,5.6,4.1,4.6,1735,A
11390,125.0,6.1,4.4,5.0,1735,A
11391,125.0,6.1,4.4,5.0,1735,A
11392,125.0,5.6,4.1,4.6,1735,A
11393,125.0,5.8,4.2,4.8,1735,A
11394,125.0,6.1,4.4,5.0,1735,A
11395,125.0,6.1,4.4,5.0,1735,A
11396,125.0,6.1,4.4,5.0,1735,A
11397,125.0,5.5,4.2,4.7,1865,A+
11398,125.0,5.6,4.3,4.9,1865,A+
11399,125.0,5.5,4.2,4.7,1865,A+
11400,125.0,5.6,4.3,4.7,1865,A+
11401,125.0,5.6,4.3,4.9,1865,A+
11402,125.0,5.6,4.4,4.8,1865,A+
11403,125.0,5.6,4.3,4.9,1865,A+
11404,125.0,5.7,4.4,4.8,1865,A+
11405,125.0,5.6,4.3,4.9,1865,A+
11406,125.0,5.6,4.4,4.8,1865,A+
11407,125.0,5.6,4.3,4.9,1865,A+
11408,125.0,5.7,4.4,4.8,1865,A+
11409,125.0,5.5,4.3,4.7,1845,A+
11410,125.0,5.6,4.3,4.7,1845,A+
11411,125.0,5.4,4.0,4.5,1845,A+
11412,125.0,5.6,4.4,4.8,1845,A+
11413,125.0,5.7,4.4,4.8,1845,A+
11414,125.0,5.5,4.2,4.6,1845,A+
11415,125.0,5.5,4.3,4.7,1845,A+
11416,125.0,5.6,4.3,4.7,1845,A+
11417,125.0,5.5,4.2,4.7,1865,A+
11418,125.0,5.6,4.3,4.9,1865,A+
11419,125.0,5.5,4.2,4.7,1865,A+
11420,125.0,5.6,4.3,4.7,1865,A+
11421,125.0,5.6,4.3,4.9,1865,A+
11422,125.0,5.6,4.4,4.8,1865,A+
11423,125.0,5.6,4.3,4.9,1865,A+
11424,125.0,5.7,4.4,4.8,1865,A+
11425,125.0,5.6,4.3,4.9,1865,A+
11426,125.0,5.6,4.4,4.8,1865,A+
11427,125.0,5.6,4.3,4.9,1865,A+
11428,125.0,5.7,4.4,4.8,1865,A+
11429,125.0,5.5,4.3,4.7,1845,A+
11430,125.0,5.6,4.3,4.7,1845,A+
11431,125.0,5.4,4.0,4.5,1845,A+
11432,125.0,5.6,4.4,4.8,1845,A+
11433,125.0,5.7,4.4,4.8,1845,A+
11434,125.0,5.5,4.2,4.6,1845,A+
11435,125.0,5.5,4.3,4.7,1845,A+
11436,125.0,5.6,4.3,4.7,1845,A+
11437,125.0,5.8,4.3,4.9,1845,A+
11438,125.0,5.9,4.4,5.0,1845,A
11439,125.0,5.7,4.3,4.8,1845,A+
11440,125.0,6.0,4.5,5.1,1845,A
11441,125.0,5.9,4.5,5.0,1845,A
11442,125.0,5.9,4.5,5.1,1845,A
11443,125.0,6.0,4.5,5.1,1845,A
11444,125.0,5.9,4.5,5.0,1845,A
11445,125.0,5.9,4.5,5.1,1845,A
11446,125.0,5.8,4.3,4.9,1845,A+
11447,125.0,5.9,4.4,5.0,1845,A
11448,125.0,5.7,4.3,4.8,1845,A+
11449,125.0,6.0,4.5,5.1,1845,A
11450,125.0,5.9,4.5,5.0,1845,A
11451,125.0,5.9,4.5,5.1,1845,A
11452,125.0,6.0,4.5,5.1,1845,A
11453,125.0,5.9,4.5,5.0,1845,A
11454,125.0,5.9,4.5,5.1,1845,A
11455,125.0,6.5,4.9,5.5,1955,A
11456,125.0,6.6,4.9,5.6,1955,A
11457,125.0,6.5,4.9,5.5,1955,A
11458,125.0,6.6,4.9,5.6,1955,A
11459,125.0,6.5,4.9,5.5,1955,A
11460,125.0,6.6,4.9,5.6,1955,A
11461,125.0,6.5,4.9,5.5,1955,A
11462,125.0,6.6,4.9,5.6,1955,A
11463,130.0,6.0,4.4,4.9,1865,A
11464,130.0,6.1,4.5,5.1,1865,A
11465,130.0,6.1,4.5,5.1,1865,A
11466,130.0,6.1,4.5,5.1,1865,A
11467,130.0,6.1,4.5,5.1,1865,A
11468,130.0,6.0,4.4,5.0,1845,A
11469,130.0,6.0,4.4,5.0,1845,A
11470,130.0,5.7,4.2,4.7,1845,A+
11471,130.0,6.1,4.5,5.1,1845,A
11472,130.0,6.1,4.5,5.1,1845,A
11473,130.0,5.8,4.3,4.8,1845,A+
11474,130.0,6.0,4.4,5.0,1845,A
11475,130.0,6.0,4.4,5.0,1845,A
11476,130.0,6.0,4.4,4.9,1865,A
11477,130.0,6.1,4.5,5.1,1865,A
11478,130.0,6.1,4.5,5.1,1865,A
11479,130.0,6.1,4.5,5.1,1865,A
11480,130.0,6.1,4.5,5.1,1865,A
11481,130.0,6.0,4.4,5.0,1845,A
11482,130.0,6.0,4.4,5.0,1845,A
11483,130.0,5.7,4.2,4.7,1845,A+
11484,130.0,6.1,4.5,5.1,1845,A
11485,130.0,6.1,4.5,5.1,1845,A
11486,130.0,5.8,4.3,4.8,1845,A+
11487,130.0,6.0,4.4,5.0,1845,A
11488,130.0,6.0,4.4,5.0,1845,A
11489,125.0,6.0,4.4,5.0,1845,A
11490,125.0,6.0,4.5,5.1,1845,A
11491,125.0,6.1,4.6,5.2,1845,A
11492,125.0,6.1,4.6,5.2,1845,A
11493,125.0,6.0,4.4,5.0,1845,A
11494,125.0,6.0,4.5,5.1,1845,A
11495,125.0,6.1,4.6,5.2,1845,A
11496,125.0,6.1,4.6,5.2,1845,A
11497,125.0,6.0,4.4,5.0,1845,A
11498,125.0,6.0,4.5,5.1,1845,A
11499,125.0,6.1,4.6,5.2,1845,A
11500,125.0,6.1,4.6,5.2,1845,A
11501,125.0,6.0,4.4,5.0,1845,A
11502,125.0,6.0,4.5,5.1,1845,A
11503,125.0,6.1,4.6,5.2,1845,A
11504,125.0,6.1,4.6,5.2,1845,A
11505,125.0,6.0,4.4,5.0,1845,A
11506,125.0,6.0,4.5,5.1,1845,A
11507,125.0,6.1,4.6,5.2,1845,A
11508,125.0,6.0,4.4,5.0,1845,A
11509,125.0,6.0,4.5,5.1,1845,A
11510,125.0,6.1,4.6,5.2,1845,A
11511,125.0,6.0,4.4,5.0,1845,A
11512,125.0,6.0,4.5,5.1,1845,A
11513,125.0,6.1,4.6,5.2,1845,A
11514,125.0,6.0,4.4,5.0,1845,A
11515,125.0,6.0,4.5,5.1,1845,A
11516,125.0,6.1,4.6,5.2,1845,A
11517,125.0,6.2,4.5,5.2,1845,A
11518,125.0,6.4,4.7,5.4,1845,A
11519,125.0,6.4,4.8,5.4,1845,A
11520,125.0,6.4,4.8,5.4,1845,A
11521,125.0,6.2,4.5,5.2,1845,A
11522,125.0,6.4,4.7,5.4,1845,A
11523,125.0,6.4,4.8,5.4,1845,A
11524,125.0,6.4,4.8,5.4,1845,A
11525,125.0,6.2,4.5,5.2,1845,A
11526,125.0,6.4,4.7,5.4,1845,A
11527,125.0,6.4,4.8,5.4,1845,A
11528,125.0,6.4,4.8,5.4,1845,A
11529,125.0,6.2,4.5,5.2,1845,A
11530,125.0,6.4,4.7,5.4,1845,A
11531,125.0,6.4,4.8,5.4,1845,A
11532,125.0,6.4,4.8,5.4,1845,A
11533,125.0,6.2,4.5,5.2,1845,A
11534,125.0,6.4,4.7,5.4,1845,A
11535,125.0,6.4,4.8,5.4,1845,A
11536,125.0,6.2,4.5,5.2,1845,A
11537,125.0,6.4,4.7,5.4,1845,A
11538,125.0,6.4,4.8,5.4,1845,A
11539,125.0,6.2,4.5,5.2,1845,A
11540,125.0,6.4,4.7,5.4,1845,A
11541,125.0,6.4,4.8,5.4,1845,A
11542,125.0,6.2,4.5,5.2,1845,A
11543,125.0,6.4,4.7,5.4,1845,A
11544,125.0,6.4,4.8,5.4,1845,A
11545,150.0,5.2,3.6,4.2,1735,A+
11546,150.0,5.4,3.9,4.5,1735,A+
11547,150.0,5.2,3.6,4.2,1735,A+
11548,150.0,5.5,4.1,4.6,1735,A+
11549,150.0,5.4,3.9,4.5,1735,A+
11550,150.0,5.6,4.1,4.7,1735,A+
11551,150.0,5.6,4.2,4.7,1735,A
11552,150.0,5.4,3.9,4.5,1735,A+
11553,150.0,5.5,4.1,4.6,1735,A+
11554,150.0,5.4,3.9,4.5,1735,A+
11555,150.0,5.6,4.1,4.7,1735,A+
11556,150.0,5.6,4.2,4.7,1735,A
11557,150.0,5.5,4.1,4.6,1735,A+
11558,150.0,5.6,4.2,4.7,1735,A
11559,150.0,5.2,3.6,4.2,1735,A+
11560,150.0,5.4,3.9,4.5,1735,A+
11561,150.0,5.2,3.6,4.2,1735,A+
11562,150.0,5.5,4.1,4.6,1735,A+
11563,150.0,5.4,3.9,4.5,1735,A+
11564,150.0,5.6,4.1,4.7,1735,A+
11565,150.0,5.6,4.2,4.7,1735,A
11566,150.0,5.4,3.9,4.5,1735,A+
11567,150.0,5.5,4.1,4.6,1735,A+
11568,150.0,5.4,3.9,4.5,1735,A+
11569,150.0,5.6,4.1,4.7,1735,A+
11570,150.0,5.6,4.2,4.7,1735,A
11571,150.0,5.5,4.1,4.6,1735,A+
11572,150.0,5.6,4.2,4.7,1735,A
11573,150.0,5.5,3.8,4.4,1735,A+
11574,150.0,5.7,4.1,4.7,1735,A
11575,150.0,5.5,3.8,4.4,1735,A+
11576,150.0,5.9,4.3,4.9,1735,A
11577,150.0,5.7,4.1,4.7,1735,A
11578,150.0,5.9,4.3,4.9,1735,A
11579,150.0,5.9,4.3,4.9,1735,A
11580,150.0,5.7,4.1,4.7,1735,A
11581,150.0,5.9,4.3,4.9,1735,A
11582,150.0,5.7,4.1,4.7,1735,A
11583,150.0,5.9,4.3,4.9,1735,A
11584,150.0,5.9,4.3,4.9,1735,A
11585,150.0,5.9,4.3,4.9,1735,A
11586,150.0,5.9,4.3,4.9,1735,A
11587,150.0,5.5,3.8,4.4,1735,A+
11588,150.0,5.7,4.1,4.7,1735,A
11589,150.0,5.5,3.8,4.4,1735,A+
11590,150.0,5.9,4.3,4.9,1735,A
11591,150.0,5.7,4.1,4.7,1735,A
11592,150.0,5.9,4.3,4.9,1735,A
11593,150.0,5.9,4.3,4.9,1735,A
11594,150.0,5.7,4.1,4.7,1735,A
11595,150.0,5.9,4.3,4.9,1735,A
11596,150.0,5.7,4.1,4.7,1735,A
11597,150.0,5.9,4.3,4.9,1735,A
11598,150.0,5.9,4.3,4.9,1735,A
11599,150.0,5.9,4.3,4.9,1735,A
11600,150.0,5.9,4.3,4.9,1735,A
11601,155.0,7.5,4.6,5.7,1615,B
11602,155.0,7.7,4.9,6.0,1615,B
11603,155.0,7.4,4.5,5.6,1615,A
11604,155.0,7.8,5.1,6.1,1615,B
11605,155.0,7.6,4.9,5.9,1615,B
11606,155.0,7.8,5.1,6.1,1615,B
11607,155.0,8.0,5.2,6.2,1615,B
11608,155.0,7.7,4.9,6.0,1615,B
11609,155.0,7.8,5.1,6.1,1615,B
11610,155.0,7.6,4.9,5.9,1615,B
11611,155.0,7.8,5.1,6.1,1615,B
11612,155.0,8.0,5.2,6.2,1615,B
